case_id,firm_symbol,claim_id,opened_day,legal_track,authority,state,priority,trigger,assessment_id,correction_due_day,decision_day,publication_day,closed_day,remedy,calculated_penalty,applicable_cap,applied_penalty,redress,cross_border_consumer_case,duration_days,state_history,outcome,confidence,rule_ids,reasons,policy_regime
R-240-68,GRN2,C-GRN2-28,240,consumer,ucpd_base,under_assessment,0.9296411520616688,risk_screening,A-240-68,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-69,MID1,C-MID1-28,240,consumer,ucpd_base,under_assessment,0.9216326855165946,risk_screening,A-240-69,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-70,MID3,C-MID3-22,240,consumer,ucpd_base,closed,0.87,random_surveillance,A-240-70,,,,240,none,0.0,0.0,0.0,0.0,False,0,240:screened|240:evidence_requested|240:under_assessment|240:closed,inconclusive,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Evidence cannot separate overstatement from noise.,current_eu_supervision
R-240-71,BRN1,C-BRN1-28,240,consumer,ucpd_base,under_assessment,0.8554059998342824,risk_screening,A-240-71,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-72,BRN1,C-BRN1-22,240,consumer,ucpd_base,under_assessment,0.8500000000000001,risk_screening,A-240-72,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-73,BRN1,C-BRN1-23,240,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-240-73,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-240-74,BRN3,C-BRN3-27,240,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-240-74,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.25260967587991606,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-240-75,GRN2,C-GRN2-22,240,consumer,ucpd_base,under_assessment,0.8500000000000001,risk_screening,A-240-75,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-76,GRN2,C-GRN2-23,240,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-240-76,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-240-77,GRN2,C-GRN2-24,240,consumer,ucpd_base,under_assessment,0.8500000000000001,risk_screening,A-240-77,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-78,MID1,C-MID1-22,240,consumer,ucpd_base,under_assessment,0.8500000000000001,risk_screening,A-240-78,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-240-79,MID1,C-MID1-23,240,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-240-79,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-240-80,MID1,C-MID1-24,240,consumer,ucpd_base,under_assessment,0.8500000000000001,risk_screening,A-240-80,,,,,none,0.0,0.0,0.0,0.0,False,,240:screened|240:evidence_requested|240:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-360-81,BRN1,C-BRN1-33,360,consumer,directive_2024_825,closed,0.94,risk_screening,A-360-81,,480,480,480,withdraw_publish_and_redress,1055756.25,6000000.0,538576.56,0.0,False,120,360:screened|360:evidence_requested|360:under_assessment|480:formal_investigation|480:decided|480:published|480:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-360-82,BRN1,C-BRN1-34,360,financial_markets,market_disclosure,closed,0.94,risk_screening,A-360-82,,480,480,480,correct_and_publish,705845.4280268927,6000000.0,0.0,0.0,False,120,360:screened|360:evidence_requested|360:under_assessment|480:formal_investigation|480:decided|480:published|480:closed,systemic_abuse,0.35886348903829185,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-83,GRN2,C-GRN2-31,360,consumer,directive_2024_825,closed,0.94,random_surveillance,A-360-83,,480,480,480,withdraw_publish_and_redress,1430750.0,8000000.0,421736.88,0.0,False,120,360:screened|360:evidence_requested|360:under_assessment|480:formal_investigation|480:decided|480:published|480:closed,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-360-84,GRN2,C-GRN2-33,360,consumer,directive_2024_825,closed,0.94,risk_screening,A-360-84,,540,540,540,withdraw_publish_and_redress,1480621.6718675587,8000000.0,115594.4,0.0,False,180,360:screened|360:evidence_requested|360:under_assessment|540:formal_investigation|540:decided|540:published|540:closed,prohibited_practice,0.365438363309301,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-360-85,GRN2,C-GRN2-34,360,financial_markets,market_disclosure,closed,0.94,risk_screening,A-360-85,,540,540,540,correct_and_publish,941668.6087265875,8000000.0,0.0,0.0,False,180,360:screened|360:evidence_requested|360:under_assessment|540:formal_investigation|540:decided|540:published|540:closed,systemic_abuse,0.3611192030274471,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-86,MID1,C-MID1-29,360,consumer,directive_2024_825,closed,0.94,random_surveillance,A-360-86,,540,540,540,withdraw_publish_and_redress,1231715.6249999998,7000000.0,152400.57,0.0,False,180,360:screened|360:evidence_requested|360:under_assessment|540:formal_investigation|540:decided|540:published|540:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,Unsubstantiated generic environmental claim.,current_eu_supervision
R-360-87,MID1,C-MID1-33,360,consumer,directive_2024_825,closed,0.94,risk_screening,A-360-87,,540,540,540,withdraw_publish_and_redress,1231715.625,7000000.0,0.0,0.0,False,180,360:screened|360:evidence_requested|360:under_assessment|540:formal_investigation|540:decided|540:published|540:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-360-88,MID1,C-MID1-34,360,financial_markets,market_disclosure,closed,0.94,risk_screening,A-360-88,,540,540,540,correct_and_publish,822979.2376886236,7000000.0,0.0,0.0,False,180,360:screened|360:evidence_requested|360:under_assessment|540:formal_investigation|540:decided|540:published|540:closed,systemic_abuse,0.35644875089820677,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-89,BRN3,C-BRN3-34,360,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-360-89,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.2425458239690265,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-90,MID1,C-MID1-35,360,consumer,directive_2024_825,under_assessment,0.8737651125025669,risk_screening,A-360-90,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-360-91,BRN2,C-BRN2-30,360,financial_markets,market_disclosure,under_assessment,0.87,random_surveillance,A-360-91,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-92,GRN2,C-GRN2-35,360,consumer,directive_2024_825,under_assessment,0.8672709180097975,risk_screening,A-360-92,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-360-93,BRN1,C-BRN1-29,360,consumer,directive_2024_825,under_assessment,0.8500000000000001,risk_screening,A-360-93,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,Unsubstantiated generic environmental claim.,current_eu_supervision
R-360-94,BRN1,C-BRN1-30,360,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-360-94,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-95,BRN1,C-BRN1-31,360,consumer,directive_2024_825,under_assessment,0.8500000000000001,risk_screening,A-360-95,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-360-96,GRN2,C-GRN2-29,360,consumer,directive_2024_825,under_assessment,0.8500000000000001,risk_screening,A-360-96,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,Unsubstantiated generic environmental claim.,current_eu_supervision
R-360-97,GRN2,C-GRN2-30,360,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-360-97,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-98,MID1,C-MID1-30,360,financial_markets,market_disclosure,under_assessment,0.8500000000000001,risk_screening,A-360-98,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-360-99,MID1,C-MID1-31,360,consumer,directive_2024_825,under_assessment,0.8500000000000001,risk_screening,A-360-99,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-360-100,BRN2,C-BRN2-34,360,financial_markets,market_disclosure,under_assessment,0.85,risk_screening,A-360-100,,,,,none,0.0,0.0,0.0,0.0,False,,360:screened|360:evidence_requested|360:under_assessment,systemic_abuse,0.3528330864852594,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-101,BRN1,C-BRN1-49,480,consumer,directive_2024_825,closed,0.94,risk_screening,A-480-101,,600,600,600,withdraw_publish_and_redress,1055756.25,6000000.0,425850.48,0.0,False,120,480:screened|480:evidence_requested|480:under_assessment|600:formal_investigation|600:decided|600:published|600:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-480-102,BRN1,C-BRN1-50,480,financial_markets,market_disclosure,closed,0.94,risk_screening,A-480-102,,600,600,600,correct_and_publish,716151.7867544872,6000000.0,0.0,0.0,False,120,480:screened|480:evidence_requested|480:under_assessment|600:formal_investigation|600:decided|600:published|600:closed,systemic_abuse,0.598705913020507,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-103,BRN2,C-BRN2-50,480,financial_markets,market_disclosure,closed,0.94,risk_screening,A-480-103,,600,600,600,correct_and_publish,579664.2155999369,5200000.0,579664.22,0.0,False,120,480:screened|480:evidence_requested|480:under_assessment|600:formal_investigation|600:decided|600:published|600:closed,systemic_abuse,0.607319786696081,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-104,GRN2,C-GRN2-42,480,sustainability_reporting,csrd,closed,0.94,random_surveillance,A-480-104,,600,600,600,correct_and_publish,399873.4827782812,8000000.0,140072.49,0.0,False,120,480:screened|480:evidence_requested|480:under_assessment|600:formal_investigation|600:decided|600:published|600:closed,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-480-105,GRN2,C-GRN2-47,480,consumer,directive_2024_825,closed,0.94,risk_screening,A-480-105,,600,600,600,withdraw_publish_and_redress,2107440.4301326033,8000000.0,0.0,0.0,False,120,480:screened|480:evidence_requested|480:under_assessment|600:formal_investigation|600:decided|600:published|600:closed,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-480-106,GRN2,C-GRN2-49,480,consumer,directive_2024_825,closed,0.94,risk_screening,A-480-106,,660,660,660,withdraw_publish_and_redress,1407675.0,8000000.0,110557.44,0.0,False,180,480:screened|480:evidence_requested|480:under_assessment|660:formal_investigation|660:decided|660:published|660:closed,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-480-107,GRN2,C-GRN2-50,480,financial_markets,market_disclosure,closed,0.94,risk_screening,A-480-107,,660,660,660,correct_and_publish,1111797.053537088,8000000.0,0.0,0.0,False,180,480:screened|480:evidence_requested|480:under_assessment|660:formal_investigation|660:decided|660:published|660:closed,systemic_abuse,0.6153792508554506,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-480-108,GRN2,C-GRN2-51,480,consumer,directive_2024_825,closed,0.94,random_surveillance,A-480-108,,660,660,660,withdraw_publish_and_redress,1022693.5314703753,8000000.0,0.0,0.0,False,180,480:screened|480:evidence_requested|480:under_assessment|660:formal_investigation|660:decided|660:published|660:closed,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-480-109,MID1,C-MID1-40,480,consumer,directive_2024_825,closed,0.94,risk_screening,A-480-109,,660,660,660,withdraw_publish_and_redress,1259780.1532011323,7000000.0,475075.05,0.0,False,180,480:screened|480:evidence_requested|480:under_assessment|660:formal_investigation|660:decided|660:published|660:closed,prohibited_practice,0.36274790530196827,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-480-110,MID1,C-MID1-41,480,financial_markets,market_disclosure,closed,0.94,risk_screening,A-480-110,,660,660,660,correct_and_publish,823492.6675350236,7000000.0,0.0,0.0,False,180,480:screened|480:evidence_requested|480:under_assessment|660:formal_investigation|660:decided|660:published|660:closed,systemic_abuse,0.35889365492868286,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
