day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth,market_maker_wealth,manipulator_wealth,p_green,aggregate_dg,credibility_index,scandals_cum,greenwash_extracted,green_bond_stock,bond_coupons_cum,bank_required_reserves,reserve_shortfalls_cum,BRN1_disclosed,BRN1_true,BRN2_disclosed,BRN2_true,BRN3_disclosed,BRN3_true,MID1_disclosed,MID1_true,MID2_disclosed,MID2_true,MID3_disclosed,MID3_true,MID4_disclosed,MID4_true,GRN1_disclosed,GRN1_true,GRN2_disclosed,GRN2_true,GRN3_disclosed,GRN3_true
157,100.35504587155962,2483137.003266446,32,33,35,106520.90045124937,104465.54199279525,103845.26501273399,2057010.8452442936,2384551.2990537426,1.0729559712600876,-0.013121974509100298,0.6614399999999994,0,68630.96816529738,0.0,0.0,0.0,0,0.25,0.026380031809496243,0.35,0.09893533696150246,0.20631843707799616,0.17086550123890334,0.5499999999999999,0.23139671111282478,0.3545875949718951,0.2932795352527943,0.75,0.3444225388599315,0.5112260054455449,0.4248064839887544,0.6111199999999999,0.5239999999999998,0.99,0.6239999999999998,0.8111199999999998,0.7239999999999998
158,100.735,2491483.4919919404,32,33,35,106888.6416670883,104618.02346640402,104178.28654635522,2060850.0352102234,2390332.554824123,1.038344094878713,-0.012517436802319305,0.6614399999999994,0,69886.50104733123,0.0,0.0,0.0,0,0.25,0.02611542198001337,0.35,0.09846657508217511,0.20631843707799616,0.17025286373551096,0.5499999999999999,0.23047203711766903,0.3545875949718951,0.2922032536692537,0.75,0.34299611816753417,0.5112260054455449,0.42306243266973137,0.6111199999999999,0.5219999999999998,0.99,0.6219999999999998,0.8111199999999998,0.7219999999999998
159,101.28613636363637,2473431.0172262294,32,33,35,106791.64689642517,104654.25632806681,104032.63537819333,2066347.1187552442,2388827.6162005225,1.012882560591245,-0.012119175504103468,0.6614399999999994,0,71147.42579805138,0.0,0.0,0.0,0,0.25,0.02588892917152969,0.35,0.09804120155757169,0.20631843707799616,0.16968815381840371,0.5499999999999999,0.22960296434117977,0.3545875949718951,0.2911883802124693,0.75,0.3416395408737945,0.5112260054455449,0.42140035694283556,0.6111199999999999,0.5199999999999998,0.99,0.6199999999999998,0.8111199999999998,0.7199999999999998
160,101.28613636363637,2473431.0172262294,32,33,35,106792.63845164649,104656.90300692359,104032.90213448729,2066427.6708459198,2388876.453702595,1.012882560591245,0.0,0.6614399999999994,0,71147.42579805138,0.0,0.0,0.0,0,0.25,0.02588892917152969,0.35,0.09804120155757169,0.20631843707799616,0.16968815381840371,0.5499999999999999,0.22960296434117977,0.3545875949718951,0.2911883802124693,0.75,0.3416395408737945,0.5112260054455449,0.42140035694283556,0.6111199999999999,0.5199999999999998,0.99,0.6199999999999998,0.8111199999999998,0.7199999999999998
161,101.28613636363637,2473431.0172262294,32,33,35,106793.63008836543,104659.54990331555,104033.16891270645,2066508.229557315,2388925.29521871,1.012882560591245,0.0,0.6614399999999994,0,71147.42579805138,0.0,0.0,0.0,0,0.25,0.02588892917152969,0.35,0.09804120155757169,0.20631843707799616,0.16968815381840371,0.5499999999999999,0.22960296434117977,0.3545875949718951,0.2911883802124693,0.75,0.3416395408737945,0.5112260054455449,0.42140035694283556,0.6111199999999999,0.5199999999999998,0.99,0.6199999999999998,0.8111199999999998,0.7199999999999998
162,101.4169387755102,2476144.1040127543,32,33,35,106785.63577498107,104740.50512664349,103953.38291159051,2067887.080029829,2388528.018376218,1.0410588371287737,-0.012457215548339907,0.6614399999999994,0,72406.90820735911,0.0,0.0,0.0,0,0.25,0.02562792857420586,0.35,0.09757668542389868,0.20631843707799616,0.16908147805699802,0.5499999999999999,0.22868537399600758,0.3545875949718951,0.2901205848982029,0.75,0.34022628946268585,0.5112260054455449,0.4196739709574454,0.6111199999999999,0.5179999999999998,0.99,0.6179999999999998,0.8111199999999998,0.7179999999999997
163,102.12989130434784,2499497.044434298,32,33,35,106930.318049424,104773.17039422988,103945.54386328929,2074976.6779730448,2388699.9672228554,1.079595981984589,-0.013131999129087286,0.6614399999999994,0,73670.82462919722,0.0,0.0,0.0,0,0.25,0.02528968564220447,0.35,0.09702808951042068,0.20631843707799616,0.16838455544115818,0.5499999999999999,0.2276726509142369,0.3545875949718951,0.28895162537902713,0.75,0.3387048923138621,0.5112260054455449,0.4178288130394475,0.6111199999999999,0.5159999999999998,0.99,0.6159999999999998,0.8111199999999998,0.7159999999999997
164,101.4935802469136,2482662.1397833824,32,33,35,107013.83007493198,104745.71560667003,104071.0885292717,2068807.153038162,2389988.1432008175,1.0518513857293985,-0.01259745836772122,0.6614399999999994,0,74936.45817564739,0.0,0.0,0.0,0,0.25,0.02500815509994885,0.35,0.09654216268397108,0.20631843707799616,0.16775522746844798,0.5499999999999999,0.22673443156480466,0.3545875949718951,0.28786404904960605,0.75,0.33727230200445507,0.5112260054455449,0.4160865260014021,0.6111199999999999,0.5139999999999998,0.99,0.6139999999999998,0.8111199999999998,0.7139999999999997
165,101.11209090909092,2488811.0422148737,32,33,35,107141.35730628367,104743.41386949347,104202.15276582487,2065164.4829979495,2391579.4894518326,1.0179948394626426,-0.01195274637196048,0.6614399999999994,0,76192.31356172203,0.0,0.0,0.0,0,0.25,0.02479690207258698,0.35,0.09613103682569661,0.20631843707799616,0.16720901668526997,0.5499999999999999,0.22588665918071335,0.3545875949718951,0.2868738957042708,0.75,0.3359463965432347,0.5112260054455449,0.4144662004889029,0.6111199999999999,0.5119999999999998,0.99,0.6119999999999998,0.8111199999999998,0.7119999999999997
166,101.31012820512821,2491136.7657293407,32,33,35,107087.30600125967,104695.52239806509,104130.64774355062,2067216.5025065683,2390526.6071504075,1.0007288503198648,-0.011889272893874566,0.6614399999999994,0,77451.7472334498,0.0,0.0,0.0,0,0.25,0.024580919267339223,0.35,0.09571884795788763,0.20631843707799616,0.16666494982113572,0.5499999999999999,0.2250473373374578,0.3545875949718951,0.28589551769200205,0.75,0.334639783981627,0.5112260054455449,0.41287347854935136,0.6111199999999999,0.5099999999999998,0.99,0.6099999999999998,0.8111199999999998,0.7099999999999997
167,101.31012820512821,2491136.7657293407,32,33,35,107088.31241504295,104698.09027781541,104130.99211847827,2067296.2810463293,2390575.7567492314,1.0007288503198648,0.0,0.6614399999999994,0,77451.7472334498,0.0,0.0,0.0,0,0.25,0.024580919267339223,0.35,0.09571884795788763,0.20631843707799616,0.16666494982113572,0.5499999999999999,0.2250473373374578,0.3545875949718951,0.28589551769200205,0.75,0.334639783981627,0.5112260054455449,0.41287347854935136,0.6111199999999999,0.5099999999999998,0.99,0.6099999999999998,0.8111199999999998,0.7099999999999997
168,101.31012820512821,2491136.7657293407,32,33,35,107089.31891154521,104700.6583686243,104131.33652171073,2067376.0661432308,2390624.910387748,1.0007288503198648,0.0,0.6614399999999994,0,77451.7472334498,0.0,0.0,0.0,0,0.25,0.024580919267339223,0.35,0.09571884795788763,0.20631843707799616,0.16666494982113572,0.5499999999999999,0.2250473373374578,0.3545875949718951,0.28589551769200205,0.75,0.334639783981627,0.5112260054455449,0.41287347854935136,0.6111199999999999,0.5099999999999998,0.99,0.6099999999999998,0.8111199999999998,0.7099999999999997
169,101.48828125000001,2486947.5225907518,32,33,35,107189.3959565231,104777.94114955708,104210.14028884715,2069231.5979791952,2392259.531009726,1.0129113917604968,-0.012023549764835034,0.6614399999999994,0,78717.57787661193,0.0,0.0,0.0,0,0.25,0.02435004334525943,0.35,0.09529071436802483,0.20631843707799616,0.16610252358050753,0.5499999999999999,0.224187909341924,0.3545875949718951,0.28489631781106833,0.75,0.33331148779925807,0.5112260054455449,0.4112582885959236,0.6111199999999999,0.5079999999999998,0.99,0.6079999999999998,0.8111199999999998,0.7079999999999997
170,102.10777777777781,2487025.5071935277,32,33,35,107375.96392811669,104976.71767697798,104385.57922319374,2075423.4854714277,2395966.649564974,1.0107058658766424,-0.01189291879758222,0.6614399999999994,0,79984.59730147602,0.0,0.0,0.0,0,0.25,0.024134120511616657,0.35,0.09487774258782139,0.20631843707799616,0.1655569394241582,0.5499999999999999,0.22334605301803265,0.3545875949718951,0.2839168284631228,0.75,0.33200424695736097,0.5112260054455449,0.40966843508227097,0.6111199999999999,0.5059999999999998,0.99,0.6059999999999998,0.8111199999999998,0.7059999999999997
171,102.23050847457628,2503947.409941798,32,33,35,107134.73186865082,104852.74605114039,104084.38661049103,2076716.6869652101,2391289.727710071,1.0123900581780114,-0.011759368923307872,0.6614399999999994,0,81244.43974194615,0.0,0.0,0.0,0,0.25,0.023936906090402686,0.35,0.09448244376212125,0.20631843707799616,0.16503025752241315,0.5499999999999999,0.22252219800541767,0.3545875949718951,0.2829564319540205,0.75,0.3307160025116449,0.5112260054455449,0.4081007572750556,0.6111199999999999,0.5039999999999998,0.99,0.6039999999999998,0.8111199999999998,0.7039999999999997
172,100.91106194690268,2503682.7717788,32,33,35,107050.23901795583,104599.45602303764,103941.62237517,2063805.5846426566,2387581.518586095,1.0237782784950527,-0.011944753425250953,0.6614399999999994,0,82499.57627359251,0.0,0.0,0.0,0,0.25,0.023716768424712348,0.35,0.09406230556914134,0.20631843707799616,0.1644782130220894,0.5499999999999999,0.22167174534306755,0.3545875949718951,0.28196775917591455,0.75,0.32939959788295686,0.5112260054455449,0.4065038542779427,0.6111199999999999,0.5019999999999998,0.99,0.6019999999999998,0.8111199999999998,0.7019999999999997
173,100.97858695652177,2506839.000488958,32,33,35,106920.53744104851,104489.6033614203,103800.39347935676,2064568.5654478385,2385179.7432920104,0.9950368901657558,-0.011401866741606497,0.6614399999999994,0,84410.26805519158,0.0,0.0,0.0,0,0.25,0.023556055760648138,0.35,0.09370603454949405,0.20631843707799616,0.16399728102749084,0.5499999999999999,0.2208961083476881,0.3545875949718951,0.28106130145097685,0.75,0.3281722699574146,0.5112260054455449,0.4050093258605057,0.6111199999999999,0.4999999999999998,0.99,0.5999999999999998,0.8111199999999998,0.6999999999999997
174,100.97858695652177,2506839.000488958,32,33,35,106921.59907453955,104492.12213965238,103800.84064930734,2064647.7295024616,2385229.205994495,0.9950368901657558,0.0,0.6614399999999994,0,84410.26805519158,0.0,0.0,0.0,0,0.25,0.023556055760648138,0.35,0.09370603454949405,0.20631843707799616,0.16399728102749084,0.5499999999999999,0.2208961083476881,0.3545875949718951,0.28106130145097685,0.75,0.3281722699574146,0.5112260054455449,0.4050093258605057,0.6111199999999999,0.4999999999999998,0.99,0.5999999999999998,0.8111199999999998,0.6999999999999997
175,100.97858695652177,2506839.000488958,32,33,35,106922.66079528817,104494.64112490727,103801.2878560117,2064726.9000637191,2385278.6727624084,0.9950368901657558,0.0,0.6614399999999994,0,84410.26805519158,0.0,0.0,0.0,0,0.25,0.023556055760648138,0.35,0.09370603454949405,0.20631843707799616,0.16399728102749084,0.5499999999999999,0.2208961083476881,0.3545875949718951,0.28106130145097685,0.75,0.3281722699574146,0.5112260054455449,0.4050093258605057,0.6111199999999999,0.4999999999999998,0.99,0.5999999999999998,0.8111199999999998,0.6999999999999997
176,102.23806818181819,2518326.4770325013,32,33,35,107165.85295675453,104732.55987118457,103992.42057706097,2077259.2449290203,2389647.8055665307,1.0005350614231585,-0.011614907618878853,0.6614399999999994,0,86317.56928768507,0.0,0.0,0.0,0,0.25,0.023364757669628727,0.35,0.09331862301262225,0.20631843707799616,0.16348459638910945,0.5499999999999999,0.22008967844673266,0.3545875949718951,0.28012380626974565,0.75,0.3269166219154716,0.5112260054455449,0.4034853856320291,0.6111199999999999,0.4979999999999998,0.99,0.5979999999999998,0.8111199999999998,0.6979999999999997
177,102.40687499999999,2514125.3847754975,32,33,35,107499.43815666834,105047.03311044385,104338.44389415199,2079006.6158908065,2396213.2094745785,1.0013146343862944,-0.011686501305079356,0.6614399999999994,0,88223.7781487511,0.0,0.0,0.0,0,0.25,0.02316006910576961,0.35,0.09291922298983285,0.20631843707799616,0.16295890508375774,0.5499999999999999,0.2192730987124962,0.3545875949718951,0.27917583053732276,0.75,0.325653524159305,0.5112260054455449,0.401956317441776,0.6111199999999999,0.4959999999999998,0.99,0.5959999999999998,0.8111199999999998,0.6959999999999997
178,101.75967741935482,2510981.5761733954,32,33,35,107457.90557241946,104965.58972135335,104343.56800785086,2072708.6935438437,2395600.4945132816,0.9998015368813514,-0.011423124203661825,0.6614399999999994,0,90134.43847692231,0.0,0.0,0.0,0,0.25,0.02299093182429678,0.35,0.092554641333453,0.20631843707799616,0.16247052720470553,0.5499999999999999,0.218492842825437,0.3545875949718951,0.2782656809215039,0.75,0.3244294109674051,0.5112260054455449,0.4004698087497971,0.6111199999999999,0.4939999999999998,0.99,0.5939999999999998,0.8111199999999998,0.6939999999999997
179,101.34036697247709,2496762.5063516037,32,33,35,107399.3788411074,104867.95093403486,104302.23155245534,2068656.225128443,2394191.2689537993,1.022679110750656,-0.012021151421435682,0.6614399999999994,0,92048.87711454774,0.0,0.0,0.0,0,0.25,0.022743627166402675,0.35,0.09211074991678445,0.20631843707799616,0.16189864925641836,0.5499999999999999,0.2176288951862104,0.3545875949718951,0.2772665294379314,0.75,0.3231162081142071,0.5112260054455449,0.39888803332720824,0.6111199999999999,0.49199999999999977,0.99,0.5919999999999997,0.8111199999999998,0.6919999999999997
180,101.55625000000002,2471187.9860890876,35,32,33,108815.98605689849,106168.91701751814,105944.75702070903,2090705.8055694061,2425884.6365931686,1.0342039245532713,-0.011995997725424552,0.6885248000000012,0,105240.27092192101,0.0,0.0,0.0,0,0.35,0.0225052586192553,0.44999999999999996,0.0916734877937036,0.17482841068502147,0.1613326850880323,0.6499999999999999,0.2167669765171504,0.2997648255530641,0.27626935294499366,0.85,0.32180262780206276,0.4314822157738415,0.39730630591454,0.5263359999999998,0.48999999999999977,0.99,0.5899999999999997,0.7263359999999998,0.6899999999999997
181,101.55625000000002,2471187.9860890876,35,32,33,108817.13545567341,106171.542692668,105945.48256615241,2090786.5577799678,2425937.6605503857,1.0342039245532713,0.0,0.6885248000000012,0,105240.27092192101,0.0,0.0,0.0,0,0.35,0.0225052586192553,0.44999999999999996,0.0916734877937036,0.17482841068502147,0.1613326850880323,0.6499999999999999,0.2167669765171504,0.2997648255530641,0.27626935294499366,0.85,0.32180262780206276,0.4314822157738415,0.39730630591454,0.5263359999999998,0.48999999999999977,0.99,0.5899999999999997,0.7263359999999998,0.6899999999999997
182,101.55625000000002,2471187.9860890876,35,32,33,108818.2849489195,106174.16858362682,105946.2081712296,2090867.3166276973,2425990.688865737,1.0342039245532713,0.0,0.6885248000000012,0,105240.27092192101,0.0,0.0,0.0,0,0.35,0.0225052586192553,0.44999999999999996,0.0916734877937036,0.17482841068502147,0.1613326850880323,0.6499999999999999,0.2167669765171504,0.2997648255530641,0.27626935294499366,0.85,0.32180262780206276,0.4314822157738415,0.39730630591454,0.5263359999999998,0.48999999999999977,0.99,0.5899999999999997,0.7263359999999998,0.6899999999999997
183,102.33947916666669,2479379.9198084557,35,32,33,108791.61097488742,106208.3065019698,105943.08883811929,2098722.119352412,2425812.1778888013,1.0167759668097498,-0.012592479712650602,0.6885248000000012,0,107139.51360421965,0.0,0.0,0.0,0,0.35,0.022142103435742903,0.44999999999999996,0.09111780618966303,0.17482841068502147,0.16069136330751077,0.6499999999999999,0.2158004867702435,0.2997648255530641,0.2752172433215088,0.85,0.3203990624701275,0.4314822157738415,0.3956961494722909,0.5263359999999998,0.48799999999999977,0.99,0.5879999999999997,0.7263359999999998,0.6879999999999997
184,101.26674418604648,2481330.9811150655,35,32,33,108797.69890762279,106205.435700061,105986.00207622512,2088279.9179056878,2426235.5870780833,1.0178599725125599,-0.01225641748383791,0.6885248000000012,0,109051.0986245327,0.0,0.0,0.0,0,0.35,0.021826392899284834,0.44999999999999996,0.09060855275099441,0.17482841068502147,0.16010019583550272,0.6499999999999999,0.21487935548381734,0.2997648255530641,0.27421426238263064,0.85,0.3190422173107141,0.4314822157738415,0.3941368208203055,0.5263359999999998,0.48599999999999977,0.99,0.5859999999999997,0.7263359999999998,0.6859999999999997
185,101.75722891566265,2453871.5317715877,35,32,33,108741.63427272109,106220.15608853375,105960.61757516504,2093246.765796443,2425359.8561676475,1.0202419997390553,-0.012540448152645869,0.6885248000000012,0,110959.56864863413,0.0,0.0,0.0,0,0.35,0.021466307500793924,0.44999999999999996,0.09005815782757377,0.17482841068502147,0.15946477378435742,0.6499999999999999,0.21391833571712443,0.2997648255530641,0.2731696470399552,0.85,0.3176499244841503,0.4314822157738415,0.3925402029766486,0.5263359999999998,0.48399999999999976,0.99,0.5839999999999997,0.7263359999999998,0.6839999999999997
186,102.47999999999998,2447823.6340315957,35,32,33,108860.28204646114,106328.85150216041,106055.88071239596,2100484.478117761,2427584.2109254478,0.9895631323648079,-0.011788211039965326,0.6885248000000012,0,112866.89094687405,0.0,0.0,0.0,0,0.35,0.021195852090130998,0.44999999999999996,0.08960112366923481,0.17482841068502147,0.15893083857451654,0.6499999999999999,0.21306252686699195,0.2997648255530641,0.2722384186678607,0.85,0.31637445958441995,0.4314822157738415,0.3910759188374834,0.5263359999999998,0.48199999999999976,0.99,0.5819999999999997,0.7263359999999998,0.6819999999999997
187,102.21917808219177,2442561.20383701,35,32,33,108783.7354327351,106107.42594031926,105985.76682270448,2098036.6330217435,2423815.6031619236,0.9895810270997635,-0.011751150127308518,0.6885248000000012,0,114767.17945873702,0.0,0.0,0.0,0,0.35,0.02092705720215472,0.44999999999999996,0.0891464764978038,0.17482841068502147,0.15840051296273955,0.6499999999999999,0.21221137484037617,0.2997648255530641,0.271311266029771,0.85,0.3151048864519093,0.4314822157738415,0.38961988393122543,0.5263359999999998,0.48000653024734957,0.99,0.5799999999999997,0.7263359999999998,0.6799999999999997
188,102.21917808219177,2442561.20383701,35,32,33,108784.87515111387,106110.02365915658,105986.47253897441,2098116.677439399,2423868.808619393,0.9895810270997635,0.0,0.6885248000000012,0,114767.17945873702,0.0,0.0,0.0,0,0.35,0.02092705720215472,0.44999999999999996,0.0891464764978038,0.17482841068502147,0.15840051296273955,0.6499999999999999,0.21221137484037617,0.2997648255530641,0.271311266029771,0.85,0.3151048864519093,0.4314822157738415,0.38961988393122543,0.5263359999999998,0.48000653024734957,0.99,0.5799999999999997,0.7263359999999998,0.6799999999999997
189,102.21917808219177,2442561.20383701,35,32,33,108786.0149631682,106112.62159150504,105987.17831324849,2098196.728436048,2423922.0184499137,0.9895810270997635,0.0,0.6885248000000012,0,114767.17945873702,0.0,0.0,0.0,0,0.35,0.02092705720215472,0.44999999999999996,0.0891464764978038,0.17482841068502147,0.15840051296273955,0.6499999999999999,0.21221137484037617,0.2997648255530641,0.271311266029771,0.85,0.3151048864519093,0.4314822157738415,0.38961988393122543,0.5263359999999998,0.48000653024734957,0.99,0.5799999999999997,0.7263359999999998,0.6799999999999997
190,101.57540816326532,2461543.7022492173,35,32,33,108947.38079997658,106167.16244608567,106340.49543064463,2091975.2091936537,2426936.6104068332,0.9968966213053906,-0.011953249242972338,0.6885248000000012,0,116661.56088913383,0.0,0.0,0.0,0,0.35,0.020632071395842236,0.44999999999999996,0.08866444843808924,0.17482841068502147,0.1578413047725253,0.6499999999999999,0.2113329898180887,0.2997648255530641,0.27035477447379486,0.85,0.3138075337032764,0.4314822157738415,0.3881350860713909,0.5263359999999998,0.47800653024734957,0.99,0.5779999999999997,0.7263359999999998,0.6779999999999997
191,101.4129487179487,2442697.446600385,35,32,33,109108.15464911117,106382.1345857561,106538.82280545498,2090470.882363252,2430416.0128680835,0.9912053972577622,-0.011927780707709501,0.6885248000000012,0,118576.83531848772,0.0,0.0,0.0,0,0.35,0.020334572695798095,0.44999999999999996,0.08818225932067406,0.17482841068502147,0.15728240710244876,0.6499999999999999,0.21045782941675842,0.2997648255530641,0.2694029927310484,0.85,0.31251786255967823,0.4314822157738415,0.38666217721319657,0.5263359999999998,0.4760068571730452,0.99,0.5759999999999997,0.7263359999999998,0.6759999999999997
192,101.9275,2452961.9530571825,35,32,33,109122.01535833042,106396.4126570078,106638.96464012036,2095695.3670699494,2430681.1521679205,0.9831762888038393,-0.011114670655012428,0.6885248000000012,0,120488.13548711839,0.0,0.0,0.0,0,0.35,0.020132932920744948,0.44999999999999996,0.08779506106647078,0.17482841068502147,0.15682514797753538,0.6499999999999999,0.20967790196118,0.2997648255530641,0.26855420587579004,0.85,0.311325058050117,0.4314822157738415,0.38529821899145655,0.5263359999999998,0.47412376071434054,0.99,0.5739999999999997,0.7263359999999998,0.6739999999999997
193,102.41057971014494,2457857.910074168,35,32,33,109152.17681212856,106515.19474464352,106640.16522006028,2100571.431004224,2431362.6461765617,0.9577333819536868,-0.010945754402461236,0.6885248000000012,0,122403.37440501212,0.0,0.0,0.0,0,0.35,0.01993092609031893,0.44999999999999996,0.08741468179501982,0.17482841068502147,0.15637480153310013,0.6499999999999999,0.20891496307548482,0.2997648255530641,0.26772471141089316,0.85,0.3101616180519821,0.4314822157738415,0.38397021809784937,0.5263359999999998,0.4722946131005257,0.99,0.5719999999999997,0.7263359999999998,0.6719999999999997
194,102.92604166666668,2457157.147931453,35,32,33,108965.38627271494,106470.74120284469,106328.63350921846,2105736.780124403,2427378.3666380076,0.9397853320924656,-0.010196135911694286,0.6885248000000012,0,124317.28382609563,0.0,0.0,0.0,0,0.35,0.019809233004545446,0.44999999999999996,0.08711667982073786,0.17482841068502147,0.15601318316436014,0.6499999999999999,0.20823960723357304,0.2997648255530641,0.2669896667467896,0.85,0.3090919241648346,0.4314822157738415,0.38274746905417517,0.5263359999999998,0.4705826340544639,0.99,0.5699999999999997,0.7263359999999998,0.6699999999999997
195,102.92604166666668,2457157.147931453,35,32,33,108966.51990492703,106473.33663381633,106329.34748733959,2105815.8164760573,2427430.2863845685,0.9397853320924656,0.0,0.6885248000000012,0,124317.28382609563,0.0,0.0,0.0,0,0.35,0.019809233004545446,0.44999999999999996,0.08711667982073786,0.17482841068502147,0.15601318316436014,0.6499999999999999,0.20823960723357304,0.2997648255530641,0.2669896667467896,0.85,0.3090919241648346,0.4314822157738415,0.38274746905417517,0.5263359999999998,0.4705826340544639,0.99,0.5699999999999997,0.7263359999999998,0.6699999999999997
196,102.92604166666668,2457157.147931453,35,32,33,108967.65363031437,106475.93227811111,106330.06152414385,2105894.85932385,2427482.210398507,0.9397853320924656,0.0,0.6885248000000012,0,124317.28382609563,0.0,0.0,0.0,0,0.35,0.019809233004545446,0.44999999999999996,0.08711667982073786,0.17482841068502147,0.15601318316436014,0.6499999999999999,0.20823960723357304,0.2997648255530641,0.2669896667467896,0.85,0.3090919241648346,0.4314822157738415,0.38274746905417517,0.5263359999999998,0.4705826340544639,0.99,0.5699999999999997,0.7263359999999998,0.6699999999999997
197,103.01176470588234,2452178.712873844,35,32,33,109077.34575122882,106523.92472080288,106492.92931684971,2106821.9570457013,2429555.2435062137,0.9382681793168693,-0.009960723743159261,0.6885248000000012,0,126228.08620525582,0.0,0.0,0.0,0,0.35,0.019713283849906053,0.44999999999999996,0.08684534555823642,0.17482841068502147,0.15568025321001847,0.6499999999999999,0.207591926358663,0.2997648255530641,0.2662835316440448,0.85,0.3080506459251481,0.4314822157738415,0.3815564982016495,0.5263359999999998,0.46890818875265416,0.99,0.5679999999999997,0.7263359999999998,0.6679999999999997
198,102.96012195121953,2466859.10832166,35,32,33,109133.10378642486,106519.72938822785,106593.98442213977,2106417.7624751814,2430482.12344,0.9383836935255497,-0.009937676366336483,0.6885248000000012,0,128133.98394370417,0.0,0.0,0.0,0,0.35,0.01961804196991886,0.44999999999999996,0.08657402234379016,0.17482841068502147,0.1553485419302921,0.6499999999999999,0.20694455957112073,0.2997648255530641,0.2655796813496059,0.85,0.30701333099226363,0.4314822157738415,0.3803706261696223,0.5263359999999998,0.46724319280737026,0.99,0.5659999999999997,0.7263359999999998,0.6659999999999997
