day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth
50,98.84,1000000.0,33,33,34,20231.545382677326,19332.63976906139,19945.81234400247
51,95.68,1000000.0,33,33,34,19936.233399027195,18733.83890229701,19846.936252214597
52,89.37,1000000.0,33,33,34,19346.762271344807,17530.087188256803,19674.039153782855
53,95.2,1000000.0,33,33,34,19892.357128472395,18635.540429748147,19848.781872005056
54,98.86,1000000.0,33,33,34,20236.976076125877,19331.905390972915,19943.68682717622
55,100.0,1000000.0,33,33,34,20346.268446213904,19550.505529597827,19971.592181274827
56,100.0,1000000.0,33,33,34,20347.1572529849,19550.53657986552,19973.042948722443
57,100.08,1000000.0,33,33,34,20356.04462659864,19566.065296388984,19971.437427728848
58,94.97,1000000.0,33,33,34,19868.406710372303,18584.123324872082,19874.982541041427
59,100.75,1000000.0,33,33,34,20421.744593937416,19695.696558964366,19975.396608770967
60,89.82,1000000.0,33,33,34,19373.73361849024,17586.776585069267,19826.993493321148
61,97.25,1000000.0,33,33,34,20086.89468667449,19019.60701301705,19927.11564816763
62,100.0,1000000.0,33,33,34,20354.435077271813,19551.125410355602,19957.947801508573
63,100.0,1000000.0,33,33,34,20355.308873015398,19551.143809206267,19959.50067070741
64,93.48,1000000.0,33,33,34,19723.82359455846,18290.244874909473,19902.098982470412
65,97.99,1000000.0,33,33,34,20162.146897363735,19162.027220596567,19941.206076928946
66,98.74,1000000.0,33,33,34,20235.13228310188,19307.04585470482,19947.10492754265
67,98.25,1000000.0,33,33,34,20187.404953664987,19211.80496017117,19947.194090990426
68,99.23,1000000.0,33,33,34,20283.888181932227,19401.948149766326,19951.376681096855
69,100.0,1000000.0,33,33,34,20360.05374433696,19551.479104807277,19954.674651573467
70,100.0,1000000.0,33,33,34,20360.922711491115,19551.490060748645,19956.296873019448
71,105.24,1000000.0,33,33,34,20871.913728919724,20569.275502816523,19976.324212780255
72,331.68,1000000.0,33,33,34,42905.52683677426,64595.19210918279,21416.496762036917
73,103.58,1000000.0,33,33,34,20724.762300944592,20247.196241623067,19966.16460052395
74,110.49,1000000.0,33,33,34,21394.437764956216,21591.09496566451,20048.250077390545
75,102.75,1000000.0,33,33,34,20646.07886480336,20085.84459213284,19965.621929605582
76,100.0,1000000.0,33,33,34,20381.96101017994,19550.852507130447,19929.53639889805
77,100.0,1000000.0,33,33,34,20382.843228061625,19550.860422778605,19931.061287631182
78,97.12,1000000.0,33,33,34,20105.907431446223,18990.124061543072,19894.485616248352
79,90.59,1000000.0,33,33,34,19475.92460560396,17718.64096913866,19838.113209956926
80,98.51,1000000.0,33,33,34,20242.798442714447,19260.876696016592,19908.674047937937
81,95.94,1000000.0,33,33,34,19995.357272127363,18760.18037857429,19895.63415829803
82,97.25,1000000.0,33,33,34,20123.29678730143,19015.476810651893,19904.204634053647
83,100.0,1000000.0,33,33,34,20387.85104996805,19551.398697703997,19914.95373648932
84,100.0,1000000.0,33,33,34,20388.738718921097,19551.403918518503,19916.563265321813
85,98.25,1000000.0,33,33,34,20220.572202566273,19210.213137392253,19912.679636939112
86,98.75,1000000.0,33,33,34,20269.12106108623,19307.559733071874,19915.130797590333
87,98.75,1000000.0,33,33,34,20269.768942907154,19307.563950310207,19916.51351149665
88,99.25,1000000.0,33,33,34,20318.13080221418,19404.970650373783,19918.308198909555
89,98.75,1000000.0,33,33,34,20269.987416994947,19307.380152588095,19919.763904757892
90,100.0,1000000.0,33,33,34,20391.739331428987,19551.247253571997,19921.437671613887
91,100.0,1000000.0,33,33,34,20392.62010612831,19551.250718477022,19923.074808312118
92,99.25,1000000.0,33,33,34,20320.689668593528,19404.93600184865,19924.6873413159
93,100.57,1000000.0,33,33,34,20448.501164515288,19662.459467323275,19926.324986850806
94,101.25,1000000.0,33,33,34,20514.64634780292,19795.12475126455,19927.96276698671
95,99.84,1000000.0,33,33,34,20378.682728933014,19520.050035490684,19929.600681734682
96,98.75,1000000.0,33,33,34,20273.817748100122,19307.404410910785,19931.238731105783
97,100.0,1000000.0,33,33,34,20395.230304623747,19551.271513888518,19932.87691511108
98,100.0,1000000.0,33,33,34,20396.112630631047,19551.27498078754,19934.51523376164
99,99.25,1000000.0,33,33,34,20323.746212763854,19404.960266153335,19936.153687068523
100,99.99,1000000.0,33,33,34,20395.555776201265,19549.331006349556,19937.7922750428
101,99.25,1000000.0,33,33,34,20324.275803351084,19404.967201376232,19939.430997695545
102,100.75,1000000.0,33,33,34,20469.850692743887,19697.60703305156,19941.06985503782
103,100.75,1000000.0,33,33,34,20470.40725640481,19697.610501375573,19942.7088470807
104,100.0,1000000.0,33,33,34,20398.580734044262,19551.29578816647,19944.347973835254
105,100.0,1000000.0,33,33,34,20399.458829304545,19551.299257060644,19945.987235312554
106,101.25,1000000.0,33,33,34,20521.379727748026,19795.166362603562,19947.62663152368
107,109.55,1000000.0,33,33,34,21329.634019989313,21414.42437752253,19967.070818781514
108,104.69,1000000.0,33,33,34,20858.227128070306,20466.286029090297,19962.40369472263
109,102.75,1000000.0,33,33,34,20669.891259411976,20087.813135488705,19957.211761885595
110,109.88,1000000.0,33,33,34,21357.28956002408,21478.814787626863,20026.27864920318
111,100.0,1000000.0,33,33,34,20407.29964369229,19551.32007641389,19934.84731153326
112,100.0,1000000.0,33,33,34,20408.184951634714,19551.323547304357,19936.404337121647
113,102.75,1000000.0,33,33,34,20673.250207200126,20087.8270184801,19965.75406619108
114,113.94,1000000.0,33,33,34,21753.257544340784,22270.897762668417,20118.000535101415
115,106.62,1000000.0,33,33,34,21049.00976051455,20842.835779869336,20030.804824307805
116,99.61,1000000.0,33,33,34,20380.859059805825,19475.251979173783,19911.75962066401
117,104.84,1000000.0,33,33,34,20874.784774239713,20495.58090603633,20019.934146037107
118,100.0,1000000.0,33,33,34,20419.40590485426,19551.34437863882,19917.902497489675
119,100.0,1000000.0,33,33,34,20420.307109534337,19551.347851526727,19919.36155709039
120,91.91,1000000.0,33,33,34,19655.407958982367,17973.065870154624,19761.538618036546
121,93.57,1000000.0,33,33,34,19813.791980988826,18296.92025270435,19802.43124163843
122,93.28,1000000.0,33,33,34,19782.16427922166,18240.347362812296,19810.456070258882
123,91.97,1000000.0,33,33,34,19660.451384708842,17984.778729668258,19803.666588192176
124,97.25,1000000.0,33,33,34,20160.889732111755,19015.0219746697,19873.254300703833
125,100.0,1000000.0,33,33,34,20425.5301757261,19551.608553271188,19902.63037639978
126,100.0,1000000.0,33,33,34,20426.420692527594,19551.611798806076,19904.183050290507
127,98.42,1000000.0,33,33,34,20275.116487057465,19243.323529456207,19888.261892604085
128,93.28,1000000.0,33,33,34,19779.480368303284,18240.240816188267,19857.888315679666
129,97.25,1000000.0,33,33,34,20163.812650174757,19014.99533195481,19883.139339670826
130,100.08,1000000.0,33,33,34,20438.333178834873,19567.277120695253,19892.172461591195
131,98.25,1000000.0,33,33,34,20262.098560928815,19210.15284907628,19890.025241499385
132,100.0,1000000.0,33,33,34,20431.670813762357,19551.6710019464,19894.17045892455
133,100.0,1000000.0,33,33,34,20432.553745220248,19551.674003548054,19895.793750936486
134,109.54,1000000.0,33,33,34,21351.757027628424,21413.422459941874,19929.155446983008
135,112.61,1000000.0,33,33,34,21647.76949990472,22012.54061355211,19966.30116288779
136,102.88,1000000.0,33,33,34,20714.236667642992,20113.719373469703,19909.05112008403
137,105.61,1000000.0,33,33,34,20975.820787822766,20646.486012421945,19941.881075159046
138,107.67,1000000.0,33,33,34,21172.38509800228,21048.501136469462,19979.441688328254
139,100.0,1000000.0,33,33,34,20445.094427149255,19551.692018339538,19876.73807185475
140,100.0,1000000.0,33,33,34,20445.98898133034,19551.69502166857,19878.256344866437
141,103.64,1000000.0,33,33,34,20790.016159200164,20262.04954039596,19933.68323465101
142,103.46,1000000.0,33,33,34,20773.53163088595,20226.925271491436,19935.52767587904
143,108.17,1000000.0,33,33,34,21216.652189617995,21146.091911924712,20037.62008971343
144,107.68,1000000.0,33,33,34,21169.025270400205,21050.470673817013,20042.65360624069
145,104.4,1000000.0,33,33,34,20862.982397563912,20410.37670868352,19973.676024375603
146,100.0,1000000.0,33,33,34,20454.563815967114,19551.71304682728,19862.249287769144
147,100.0,1000000.0,33,33,34,20455.478642888724,19551.71605188468,19863.66972672503
148,95.0,1000000.0,33,33,34,19988.402875946646,18575.961481431492,19744.818729652423
149,96.87,1000000.0,33,33,34,20164.74756828876,18940.897820316226,19790.764934456496
150,91.34,1000000.0,33,33,34,19646.247586502534,17861.712947326778,19691.915539914182
151,93.78,1000000.0,33,33,34,19874.768450857293,18337.88565034196,19747.851244200756
152,90.73,1000000.0,33,33,34,19586.636668492894,17742.676535422393,19716.62096703977
153,100.0,1000000.0,33,33,34,20462.293743935134,19551.73408741659,19846.010115491536
154,100.0,1000000.0,33,33,34,20463.199984765895,19551.73709420335,19847.52791809571
155,87.63,1000000.0,33,33,34,19293.243749004974,17137.715858813,19703.454346720508
156,92.3,1000000.0,33,33,34,19733.693504930256,18049.076441851626,19771.528964064775
157,95.84,1000000.0,33,33,34,20070.658058838395,18739.91581301621,19809.575159550186
158,97.75,1000000.0,33,33,34,20253.168545213415,19112.658214731022,19824.30466066331
159,97.75,1000000.0,33,33,34,20253.257689477505,19112.66122275365,19827.269525030228
160,100.0,1000000.0,33,33,34,20470.963693070884,19551.755140114426,19834.965659189416
161,100.0,1000000.0,33,33,34,20471.85158781774,19551.758148631547,19836.573690210556
162,105.42,1000000.0,33,33,34,20994.255116971028,20609.482369517154,19861.35197318291
163,102.75,1000000.0,33,33,34,20738.731228151748,20088.4308330743,19850.808700158243
164,110.95,1000000.0,33,33,34,21532.94042933914,21688.676266575734,19927.378257689794
165,102.75,1000000.0,33,33,34,20742.090369793583,20088.43685183965,19855.785417665273
166,102.75,1000000.0,33,33,34,20740.69048472593,20088.439861593353,19859.468225236764
167,100.0,1000000.0,33,33,34,20479.00173651311,19551.776204927766,19822.643298356015
168,100.0,1000000.0,33,33,34,20479.896395161166,19551.779215176237,19824.156731150902
169,103.03,1000000.0,33,33,34,20770.39731805299,20143.09131658122,19870.147679231264
170,107.16,1000000.0,33,33,34,21164.99186027019,20949.070084900308,19949.151048916654
171,104.31,1000000.0,33,33,34,20893.75539889403,20392.89127770928,19903.557028925778
172,101.94,1000000.0,33,33,34,20667.67204350044,19930.385198038457,19857.162327181137
173,104.77,1000000.0,33,33,34,20935.74280108462,20482.66699740301,19930.30568139602
174,100.0,1000000.0,33,33,34,20486.969819953552,19551.79728186357,19809.805340452454
175,100.0,1000000.0,33,33,34,20487.877822537608,19551.800293844393,19811.220704065876
176,91.88,1000000.0,33,33,34,19720.483267520645,17967.173003042477,19619.41384778855
177,94.05,1000000.0,33,33,34,19925.614846077653,18390.654803397232,19679.75671137763
178,100.75,1000000.0,33,33,34,20565.53188911821,19698.17296763595,19810.643536546755
179,88.07,1000000.0,33,33,34,19339.86849256957,17223.654768485925,19614.271382893385
180,99.11,1044182.2550255111,44,27,29,20520.894834077855,19665.485613177792,19718.68708384489
181,100.0,1044182.2550255111,44,27,29,20611.52848138676,19838.96549534387,19732.0455783147
182,100.0,1044182.2550255111,44,27,29,20612.393563428814,19838.994268763578,19733.557990185567
183,94.81,1044182.2550255111,44,27,29,20089.713245880437,18826.156631255664,19674.296486183855
184,97.25,1044182.2550255111,44,27,29,20335.166877392334,19299.825222353717,19703.39629579962
185,100.75,1044182.2550255111,44,27,29,20688.69772809853,19986.720657067395,19728.209186231084
186,97.25,1044182.2550255111,44,27,29,20335.008370382562,19298.574726508217,19708.980536403604
187,98.09,1044182.2550255111,44,27,29,20420.027611193782,19462.86727589665,19714.949439080985
188,100.0,1044182.2550255111,44,27,29,20613.671100262276,19839.21915397818,19722.472411495914
189,100.0,1044182.2550255111,44,27,29,20614.534887593887,19839.230292234366,19724.067928831573
190,103.44,1044182.2550255111,44,27,29,20962.392986770366,20517.13286822168,19739.86359383616
191,102.75,1044182.2550255111,44,27,29,20892.77371128757,20381.213968938147,19740.008816137208
192,100.64,1044182.2550255111,44,27,29,20681.563640188167,19964.655176842163,19720.51796166219
193,104.13,1044182.2550255111,44,27,29,21028.672283247837,20654.283386800886,19767.76174710539
194,107.09,1044182.2550255111,44,27,29,21322.688867917746,21239.273263933643,19823.19030609199
195,100.0,1044182.2550255111,44,27,29,20621.174255266113,19838.085363796024,19706.585166025434
196,100.0,1044182.2550255111,44,27,29,20622.05312393523,19838.09153823993,19708.065320019166
197,102.98,1044182.2550255111,44,27,29,20917.371970194305,20427.088092694896,19762.042315405026
198,101.95,1044182.2550255111,44,27,29,20815.608734972575,20223.497292446806,19744.707123639386
199,104.03,1044182.2550255111,44,27,29,21019.80151472176,20634.641486091157,19797.82164114939
200,99.83,1044182.2550255111,44,27,29,20609.933539924994,19804.131606705952,19689.138882742158
201,117.68,1044182.2550255111,44,27,29,22353.8586941586,23335.567558196206,20222.323186744266
202,100.0,1044182.2550255111,44,27,29,20627.733436478342,19837.551121151268,19692.67750525838
203,100.0,1044182.2550255111,44,27,29,20628.62279734478,19837.5554252008,19694.041591052326
204,104.5,1044182.2550255111,44,27,29,21069.31244698159,20727.893062937423,19835.196312966633
205,104.49,1044182.2550255111,44,27,29,21068.828103160948,20725.91492162998,19842.85970540398
206,102.75,1044182.2550255111,44,27,29,20898.240937679246,20381.527479142565,19786.36351500241
207,102.75,1044182.2550255111,44,27,29,20897.393652832372,20381.531148067792,19790.823454910416
208,103.58,1044182.2550255111,44,27,29,20976.87990939483,20545.81333581309,19830.09545470862
209,100.0,1044182.2550255111,44,27,29,20634.839806914097,19837.24219052664,19675.43792510761
210,100.0,1044182.2550255111,44,27,29,20635.747506305386,19837.245860356605,19676.695671288293
211,95.96,1044182.2550255111,44,27,29,20250.364410608887,19037.62878974746,19506.446275670958
212,95.6,1044182.2550255111,44,27,29,20217.44404959906,18966.37912684738,19498.38296746243
213,100.75,1044182.2550255111,44,27,29,20712.471944140332,19985.70131610083,19689.24641196322
214,94.45,1044182.2550255111,44,27,29,20106.77864013112,18738.643659493227,19476.229840333646
215,97.76,1044182.2550255111,44,27,29,20425.796271687883,19393.90444019989,19587.603412691104
216,100.0,1044182.2550255111,44,27,29,20642.707540721418,19837.344850813442,19656.864979414673
217,100.0,1044182.2550255111,44,27,29,20643.611611328753,19837.348224667236,19658.23148603084
218,95.73,1044182.2550255111,44,27,29,20231.946811035272,18992.049746946486,19536.667198194424
219,97.24,1044182.2550255111,44,27,29,20377.06269218724,19290.977195428983,19582.868639328946
220,96.17,1044182.2550255111,44,27,29,20273.879514267286,19079.16019974439,19562.138072833495
221,97.25,1044182.2550255111,44,27,29,20378.636122273292,19292.963574707534,19590.732811116824
222,94.23,1044182.2550255111,44,27,29,20085.67030007564,18695.118801799927,19542.08655114492
223,100.0,1044182.2550255111,44,27,29,20647.307601470166,19837.368473614177,19644.03546761157
224,100.0,1044182.2550255111,44,27,29,20648.20588578112,19837.37184940957,19645.506918802577
225,97.25,1044182.2550255111,44,27,29,20380.027560288414,19292.977077334283,19602.317882190924
226,96.65,1044182.2550255111,44,27,29,20321.950022252026,19174.20267590685,19598.36044033428
227,97.25,1044182.2550255111,44,27,29,20380.538103594576,19292.98383031248,19609.65579874581
228,94.13,1044182.2550255111,44,27,29,20078.657593015687,18675.342762773416,19583.883810402847
229,98.37,1044182.2550255111,44,27,29,20491.468088594655,19514.70910291932,19623.802864464073
230,100.0,1044182.2550255111,44,27,29,20651.14047868531,19837.392110009463,19636.153974269655
231,100.0,1044182.2550255111,44,27,29,20652.036124202798,19837.395487747577,19637.71348810599
232,108.01,1044182.2550255111,44,27,29,21432.498631905342,21423.082199096647,19705.996664720173
233,102.75,1044182.2550255111,44,27,29,20920.28287339568,20381.80039220484,19663.040890505163
234,102.75,1044182.2550255111,44,27,29,20920.785218899182,20381.80377077589,19666.98494971416
235,113.48,1044182.2550255111,44,27,29,21966.00197880816,22505.94974221722,19843.765395635848
236,102.75,1044182.2550255111,44,27,29,20921.02772338871,20381.810528751084,19675.03746688608
237,100.0,1044182.2550255111,44,27,29,20655.05046879594,19837.415760007123,19625.004797330756
238,100.0,1044182.2550255111,44,27,29,20655.94828799047,19837.41913968907,19626.46362697973
239,104.01,1044182.2550255111,44,27,29,21043.955521193486,20631.254001130284,19710.71134403592
240,108.72,1044182.2550255111,44,27,29,21499.092414472714,21563.662936923374,19832.98341312946
241,102.06,1044182.2550255111,44,27,29,20858.629552064445,20245.232984105405,19668.77074646399
242,102.38,1044182.2550255111,44,27,29,20888.309209508487,20308.584513046764,19681.748988549356
243,109.96,1044182.2550255111,44,27,29,21614.730449171704,21809.147153377115,19926.075624882345
244,100.0,1044182.2550255111,44,27,29,20662.42362275088,19837.43942361499,19608.69929371375
245,100.0,1044182.2550255111,44,27,29,20663.334143888536,19837.44280524189,19610.04307298369
246,94.65,1044182.2550255111,44,27,29,20151.35867252225,18778.344335294885,19449.857650028054
247,97.25,1044182.2550255111,44,27,29,20400.895986230353,19293.051421181397,19529.147855091884
248,94.86,1044182.2550255111,44,27,29,20168.18777161419,18819.923322160714,19477.335311479455
249,94.1,1044182.2550255111,44,27,29,20096.76459716771,18669.474853047668,19469.145626009722
250,98.47,1044182.2550255111,44,27,29,20518.82872167706,19534.576384212658,19562.099723920186
251,100.0,1044182.2550255111,44,27,29,20668.17417975471,19837.46310084089,19591.836599608407
252,100.0,1044182.2550255111,44,27,29,20669.074939134025,19837.466484413864,19593.294974463548
253,97.25,1044182.2550255111,44,27,29,20401.02549855525,19293.071720116797,19547.02486222032
254,96.85,1044182.2550255111,44,27,29,20362.3966502398,19213.889919060814,19544.71424289925
255,97.25,1044182.2550255111,44,27,29,20401.50615585549,19293.078488653347,19554.248797514687
256,97.8,1044182.2550255111,44,27,29,20455.59215889989,19401.961502968497,19562.62580563091
257,97.25,1044182.2550255111,44,27,29,20402.12395539374,19293.085258302584,19561.537909014965
258,100.0,1044182.2550255111,44,27,29,20672.26754600918,19837.48679169266,19580.637819310745
259,100.0,1044182.2550255111,44,27,29,20673.161210070422,19837.490177212832,19582.19475411498
260,99.25,1044182.2550255111,44,27,29,20601.012247274062,19689.02134078904,19571.34079722261
261,101.88,1044182.2550255111,44,27,29,20858.391447629176,20209.66731945835,19597.181231068706
262,103.72,1044182.2550255111,44,27,29,21038.64259586675,20573.922557665224,19624.925555068196
263,105.91,1044182.2550255111,44,27,29,21252.105324599146,21007.46483318747,19669.423126915037
264,109.76,1044182.2550255111,44,27,29,21631.568177168025,21769.625627506586,19751.579573082396
265,100.0,1044182.2550255111,44,27,29,20677.97890278552,19837.51049617815,19566.910656905846
266,100.0,1044182.2550255111,44,27,29,20678.87333827585,19837.513883646632,19568.35496287789
267,101.78,1044182.2550255111,44,27,29,20853.24213642452,20189.89134546761,19604.103192330957
268,102.75,1044182.2550255111,44,27,29,20947.502443935166,20381.918807567035,19629.7185008109
269,100.74,1044182.2550255111,44,27,29,20753.92154543623,19984.016640315298,19577.92266081705
270,110.44,984402.6817713983,37,35,28,21943.429677766537,22119.331530873103,19884.636697225415
271,332.35,984402.6817713983,37,35,28,44660.200022755474,59131.917734450355,27206.60802013007
272,100.0,984402.6817713983,37,35,28,20911.13746670649,20382.87866230534,19515.486812158397
273,100.0,984402.6817713983,37,35,28,20912.012820436306,20383.18104358297,19516.810355819332
274,349.27,984402.6817713983,37,35,28,46445.311597100204,62144.879610433985,28125.247573954704
275,339.69,984402.6817713983,37,35,28,45465.42096524091,60677.82432121496,28233.56208098925
276,342.57,984402.6817713983,37,35,28,45759.06677159434,61346.87047989609,28738.557806828117
277,320.5,984402.6817713983,37,35,28,43442.919413215735,57851.116410555405,28223.620122023665
278,331.14,984402.6817713983,37,35,28,44498.29681559767,59810.048334413994,29089.479468377544
279,100.0,984402.6817713983,37,35,28,21104.07872692737,20516.535853330905,19085.62739079027
280,100.0,984402.6817713983,37,35,28,21104.97692829199,20516.823395879506,19086.835412484284
281,101.25,984402.6817713983,37,35,28,21232.185880238034,20730.939356641837,19132.407629968337
282,99.34,984402.6817713983,37,35,28,21039.583855715602,20402.813939314623,19052.927829787855
283,96.5,984402.6817713983,37,35,28,20752.677437223905,19909.50435709494,18953.967031020115
284,97.25,984402.6817713983,37,35,28,20828.897894299917,20036.911097523778,18984.620219415963
285,101.25,984402.6817713983,37,35,28,21235.59501736373,20734.51450277894,19102.39870461974
286,100.0,984402.6817713983,37,35,28,21109.365010476442,20516.012373833968,19068.421170609163
287,100.0,984402.6817713983,37,35,28,21110.263455806285,20516.260265261953,19069.756246321813
288,98.31,984402.6817713983,37,35,28,20938.070802196937,20219.495752733703,19024.388511832196
289,96.09,984402.6817713983,37,35,28,20712.122722665194,19825.85226203999,18974.147218260823
290,98.18,984402.6817713983,37,35,28,20925.64826687458,20194.040598345033,19022.371682093908
291,97.25,984402.6817713983,37,35,28,20831.580537516387,20026.75571324918,19007.83135033088
292,99.29,984402.6817713983,37,35,28,21040.556332178123,20389.738640279073,19041.301252666042
293,100.0,984402.6817713983,37,35,28,21114.15656234331,20516.84319660567,19052.817368042975
294,100.0,984402.6817713983,37,35,28,21115.04902801797,20517.060627944727,19054.266816828607
295,97.25,984402.6817713983,37,35,28,20832.787802344646,20022.904683288816,19019.774812140735
296,97.25,984402.6817713983,37,35,28,20833.640729482984,20020.59949418551,19023.41437512762
297,98.03,984402.6817713983,37,35,28,20913.870737490503,20159.356484509313,19032.713190367827
298,98.51,984402.6817713983,37,35,28,20963.712652727747,20245.51723793983,19037.82617640507
299,99.99,984402.6817713983,37,35,28,21113.96843918037,20514.305614394416,19046.117193464957
300,100.0,984402.6817713983,37,35,28,21115.88349095879,20516.31699896546,19047.690581521958
301,100.0,984402.6817713983,37,35,28,21116.790238879927,20516.502684511364,19049.219452372105
302,98.75,984402.6817713983,37,35,28,20991.04451986116,20287.134193559796,19045.289651540465
303,98.75,984402.6817713983,37,35,28,20991.257358435283,20285.869929769247,19047.181833760642
304,101.75,984402.6817713983,37,35,28,21294.55313450529,20838.789992873306,19053.473695142824
305,101.75,984402.6817713983,37,35,28,21295.28313734328,20839.565604982978,19052.964796254946
306,102.25,984402.6817713983,37,35,28,21346.297479256013,20933.114805425623,19053.45422736555
307,100.0,984402.6817713983,37,35,28,21118.610319515323,20513.868809382235,19054.536320961535
308,100.0,984402.6817713983,37,35,28,21119.5110716408,20514.022825996704,19056.100685982045
309,101.75,984402.6817713983,37,35,28,21297.5914153085,20840.70492270354,19057.831426959132
310,101.75,984402.6817713983,37,35,28,21297.49574485932,20841.378919692714,19059.11931010161
311,101.75,984402.6817713983,37,35,28,21297.434466008133,20841.718741081357,19060.685813058604
312,101.75,984402.6817713983,37,35,28,21297.93515158763,20842.31680857854,19062.252444769267
313,101.44,984402.6817713983,37,35,28,21266.583067946554,20784.05265789331,19063.81920524418
314,100.0,984402.6817713983,37,35,28,21120.480546446874,20511.031996483587,19065.386094493926
315,100.0,984402.6817713983,37,35,28,21121.37485520274,20511.158774064515,19066.95311252909
316,101.75,984402.6817713983,37,35,28,21299.70765726093,20843.88454747482,19068.520259360255
317,101.25,984402.6817713983,37,35,28,21249.487211354124,20748.963235064162,19070.087534998012
318,101.75,984402.6817713983,37,35,28,21301.506701426617,20844.810787852522,19071.654939452943
319,101.25,984402.6817713983,37,35,28,21249.939478960554,20749.374224630807,19073.22247273564
320,101.19,984402.6817713983,37,35,28,21244.666613287867,20738.09392454066,19074.790134856685
321,100.0,984402.6817713983,37,35,28,21123.891383269613,20509.036811477705,19076.357925826676
322,100.0,984402.6817713983,37,35,28,21124.785686209125,20509.13970687121,19077.925845656195
323,99.68,984402.6817713983,37,35,28,21092.39647214073,20446.570979622797,19079.493894355837
324,101.75,984402.6817713983,37,35,28,21305.212783312854,20847.22011776229,19081.062071936194
325,101.25,984402.6817713983,37,35,28,21254.58632106037,20750.490590431746,19082.63037840786
326,101.25,984402.6817713983,37,35,28,21254.382161861795,20750.76982891495,19084.19881378143
327,100.25,984402.6817713983,37,35,28,21152.350024400763,20555.855211637518,19085.767378067492
328,100.0,984402.6817713983,37,35,28,21127.697729955024,20507.0994480737,19087.33607127665
329,100.0,984402.6817713983,37,35,28,21128.59280636846,20507.17940536689,19088.904893419494
330,101.25,984402.6817713983,37,35,28,21256.813750550744,20751.546211491903,19090.473844506625
331,101.25,984402.6817713983,37,35,28,21256.813287002075,20751.791367807717,19092.042924548638
332,101.25,984402.6817713983,37,35,28,21256.991944848236,20752.20174700079,19093.612133556133
333,103.33,984402.6817713983,37,35,28,21469.167880616744,21160.91662105599,19099.445705992297
334,107.15,984402.6817713983,37,35,28,21859.33965326183,21913.59219667398,19122.32359998869
335,100.0,984402.6817713983,37,35,28,21133.45085736228,20505.309956079982,19088.344466037222
336,100.0,984402.6817713983,37,35,28,21134.34997319442,20505.373434988716,19089.860099505273
337,102.21,984402.6817713983,37,35,28,21383.50203434477,20916.401917211067,19101.73190280074
338,102.34,984402.6817713983,37,35,28,21397.30809518396,20941.975544575074,19105.565277422087
339,311.88,984402.6817713983,37,35,28,42464.76721682558,62407.08683437528,21779.58039710955
340,103.73,984402.6817713983,37,35,28,21555.983088503206,21199.96172374575,19130.017220850168
341,334.64,984402.6817713983,37,35,28,44810.750333669515,67032.65925372657,23076.78690751998
342,100.0,984402.6817713983,37,35,28,21182.775687744397,20460.017744671102,19072.564149237274
343,100.0,984402.6817713983,37,35,28,21183.683278571814,20460.064239436808,19073.98150744019
344,109.86,984402.6817713983,37,35,28,22176.005640056297,22419.36921335629,19264.26207247668
345,105.08,984402.6817713983,37,35,28,21695.44969287266,21470.284778533332,19178.236344218716
346,95.52,984402.6817713983,37,35,28,20737.983286372815,19566.03233659329,18974.626435521797
347,92.57,984402.6817713983,37,35,28,20441.978200751113,18976.12083064235,18933.220609485543
348,97.25,984402.6817713983,37,35,28,20911.982679837598,19909.83567496313,19012.710500568122
349,100.0,984402.6817713983,37,35,28,21189.53254031702,20459.716783570464,19051.681996832358
350,100.0,984402.6817713983,37,35,28,21190.447340844214,20459.7550381789,19053.135755430925
351,97.25,984402.6817713983,37,35,28,20912.790026208942,19909.064445617783,19018.347887932414
352,98.26,984402.6817713983,37,35,28,21015.361823456748,20111.433942907886,19029.869840450545
353,97.25,984402.6817713983,37,35,28,20913.69973255032,19908.11373407357,19024.03026162266
354,98.71,984402.6817713983,37,35,28,21061.257427917935,20200.796429931754,19033.69574075686
355,97.75,984402.6817713983,37,35,28,20962.702582591737,20006.852954320766,19032.327991733753
356,100.0,984402.6817713983,37,35,28,21191.954771585937,20460.15736826222,19039.89755807554
357,100.0,984402.6817713983,37,35,28,21192.862440582343,20460.18321289914,19041.440465506927
358,98.25,984402.6817713983,37,35,28,21015.24454000145,20107.38587596884,19038.614383120705
359,98.25,984402.6817713983,37,35,28,21015.7335923471,20106.74455387017,19040.405549619045
360,99.34,1056680.1454657759,43,32,25,21160.181523124433,20630.727530439115,19115.376087998877
361,98.75,1056680.1454657759,43,32,25,21101.1832217471,20509.455298880494,19116.76511484963
362,98.75,1056680.1454657759,43,32,25,21101.577818423135,20508.137165251814,19118.363494155783
363,100.0,1056680.1454657759,43,32,25,21227.84489219237,20763.826762784232,19120.083892525163
364,100.0,1056680.1454657759,43,32,25,21228.7632042238,20763.85229991542,19121.654419968385
365,101.25,1056680.1454657759,43,32,25,21354.123083944953,21019.638652841757,19123.19659872656
366,100.75,1056680.1454657759,43,32,25,21304.021366649493,20917.522935389028,19124.748035433306
367,98.75,1056680.1454657759,43,32,25,21104.96678438671,20506.963599684146,19126.239601299236
368,101.25,1056680.1454657759,43,32,25,21353.57152839039,21020.45087156633,19127.827652310025
369,100.75,1056680.1454657759,43,32,25,21304.580090013762,20917.700343574626,19129.399802528023
